date,price,instrument_name
2018-11-19 00:00:00+05:30,26300.7,NIFTY BANK
2018-11-20 00:00:00+05:30,26113.35,NIFTY BANK
2018-11-21 00:00:00+05:30,26262.05,NIFTY BANK
2018-11-22 00:00:00+05:30,25999.45,NIFTY BANK
2018-11-26 00:00:00+05:30,26365.6,NIFTY BANK
2018-11-27 00:00:00+05:30,26443.1,NIFTY BANK
2018-11-28 00:00:00+05:30,26457.95,NIFTY BANK
2018-11-29 00:00:00+05:30,26939.6,NIFTY BANK
2018-11-30 00:00:00+05:30,26862.95,NIFTY BANK
2018-12-03 00:00:00+05:30,26857.55,NIFTY BANK
2018-12-04 00:00:00+05:30,26693.8,NIFTY BANK
2018-12-05 00:00:00+05:30,26519.6,NIFTY BANK
2018-12-06 00:00:00+05:30,26198.3,NIFTY BANK
2018-12-07 00:00:00+05:30,26594.3,NIFTY BANK
2018-12-10 00:00:00+05:30,26102.65,NIFTY BANK
2018-12-11 00:00:00+05:30,26163.4,NIFTY BANK
2018-12-12 00:00:00+05:30,26643.85,NIFTY BANK
2018-12-13 00:00:00+05:30,26816.35,NIFTY BANK
2018-12-14 00:00:00+05:30,26826,NIFTY BANK
2018-12-17 00:00:00+05:30,27015.8,NIFTY BANK
2018-12-18 00:00:00+05:30,27174.7,NIFTY BANK
2018-12-19 00:00:00+05:30,27298.4,NIFTY BANK
2018-12-20 00:00:00+05:30,27275.1,NIFTY BANK
2018-12-21 00:00:00+05:30,26869.65,NIFTY BANK
2018-12-24 00:00:00+05:30,26714.75,NIFTY BANK
2018-12-26 00:00:00+05:30,26986.8,NIFTY BANK
2018-12-27 00:00:00+05:30,26878.55,NIFTY BANK
2018-12-28 00:00:00+05:30,27125.25,NIFTY BANK
2018-12-31 00:00:00+05:30,27160.2,NIFTY BANK
2019-01-01 00:00:00+05:30,27392.4,NIFTY BANK
2019-01-02 00:00:00+05:30,27174.7,NIFTY BANK
2019-01-03 00:00:00+05:30,26959.85,NIFTY BANK
2019-01-04 00:00:00+05:30,27195,NIFTY BANK
2019-01-07 00:00:00+05:30,27304.55,NIFTY BANK
2019-01-08 00:00:00+05:30,27509.5,NIFTY BANK
2019-01-09 00:00:00+05:30,27720.4,NIFTY BANK
2019-01-10 00:00:00+05:30,27528.55,NIFTY BANK
2019-01-11 00:00:00+05:30,27453.9,NIFTY BANK
2019-01-14 00:00:00+05:30,27248.25,NIFTY BANK
2019-01-15 00:00:00+05:30,27400.75,NIFTY BANK
2019-01-16 00:00:00+05:30,27483.7,NIFTY BANK
2019-01-17 00:00:00+05:30,27528.75,NIFTY BANK
2019-01-18 00:00:00+05:30,27456.7,NIFTY BANK
2019-01-21 00:00:00+05:30,27533.6,NIFTY BANK
2019-01-22 00:00:00+05:30,27482.25,NIFTY BANK
2019-01-23 00:00:00+05:30,27250.75,NIFTY BANK
2019-01-24 00:00:00+05:30,27266.4,NIFTY BANK
2019-01-25 00:00:00+05:30,27115.3,NIFTY BANK
2019-01-28 00:00:00+05:30,26653.05,NIFTY BANK
2019-01-29 00:00:00+05:30,26573.4,NIFTY BANK
2019-01-30 00:00:00+05:30,26825.5,NIFTY BANK
2019-01-31 00:00:00+05:30,27295.45,NIFTY BANK
2019-02-01 00:00:00+05:30,27085.95,NIFTY BANK
2019-02-04 00:00:00+05:30,27186.6,NIFTY BANK
2019-02-05 00:00:00+05:30,27271.7,NIFTY BANK
2019-02-06 00:00:00+05:30,27402.35,NIFTY BANK
2019-02-07 00:00:00+05:30,27387.15,NIFTY BANK
2019-02-08 00:00:00+05:30,27294.4,NIFTY BANK
2019-02-11 00:00:00+05:30,27227.8,NIFTY BANK
2019-02-12 00:00:00+05:30,27010.75,NIFTY BANK
2019-02-13 00:00:00+05:30,26885.4,NIFTY BANK
2019-02-14 00:00:00+05:30,26970.6,NIFTY BANK
2019-02-15 00:00:00+05:30,26794.25,NIFTY BANK
2019-02-18 00:00:00+05:30,26654.25,NIFTY BANK
2019-02-19 00:00:00+05:30,26684.85,NIFTY BANK
2019-02-20 00:00:00+05:30,26955.5,NIFTY BANK
2019-02-21 00:00:00+05:30,27052.4,NIFTY BANK
2019-02-22 00:00:00+05:30,26867.55,NIFTY BANK
2019-02-25 00:00:00+05:30,27159.25,NIFTY BANK
2019-02-26 00:00:00+05:30,26952.95,NIFTY BANK
2019-02-27 00:00:00+05:30,26799.3,NIFTY BANK
2019-02-28 00:00:00+05:30,26789.9,NIFTY BANK
2019-03-01 00:00:00+05:30,27043.9,NIFTY BANK
2019-03-05 00:00:00+05:30,27554.05,NIFTY BANK
2019-03-06 00:00:00+05:30,27625.65,NIFTY BANK
2019-03-07 00:00:00+05:30,27764.6,NIFTY BANK
2019-03-08 00:00:00+05:30,27761.8,NIFTY BANK
2019-03-11 00:00:00+05:30,27966.65,NIFTY BANK
2019-03-12 00:00:00+05:30,28443.7,NIFTY BANK
2019-03-13 00:00:00+05:30,28884.3,NIFTY BANK
2019-03-14 00:00:00+05:30,28923.1,NIFTY BANK
2019-03-15 00:00:00+05:30,29381.45,NIFTY BANK
2019-03-18 00:00:00+05:30,29596.1,NIFTY BANK
2019-03-19 00:00:00+05:30,29767.85,NIFTY BANK
2019-03-20 00:00:00+05:30,29832.2,NIFTY BANK
2019-03-22 00:00:00+05:30,29582.5,NIFTY BANK
2019-03-25 00:00:00+05:30,29281.2,NIFTY BANK
2019-03-26 00:00:00+05:30,29882.15,NIFTY BANK
2019-03-27 00:00:00+05:30,30019.8,NIFTY BANK
2019-03-28 00:00:00+05:30,30420.55,NIFTY BANK
2019-03-29 00:00:00+05:30,30426.8,NIFTY BANK
2019-04-01 00:00:00+05:30,30326.5,NIFTY BANK
2019-04-02 00:00:00+05:30,30354.25,NIFTY BANK
2019-04-03 00:00:00+05:30,30093.3,NIFTY BANK
2019-04-04 00:00:00+05:30,29904.9,NIFTY BANK
2019-04-05 00:00:00+05:30,30084.65,NIFTY BANK
2019-04-08 00:00:00+05:30,29845.3,NIFTY BANK
2019-04-09 00:00:00+05:30,30113.85,NIFTY BANK
2019-04-10 00:00:00+05:30,29803.5,NIFTY BANK
2019-04-11 00:00:00+05:30,29786.1,NIFTY BANK
2019-04-12 00:00:00+05:30,29938.55,NIFTY BANK
2019-04-15 00:00:00+05:30,30104.25,NIFTY BANK
2019-04-16 00:00:00+05:30,30531.35,NIFTY BANK
2019-04-18 00:00:00+05:30,30223.4,NIFTY BANK
2019-04-22 00:00:00+05:30,29687.95,NIFTY BANK
2019-04-23 00:00:00+05:30,29479.7,NIFTY BANK
2019-04-24 00:00:00+05:30,29860.8,NIFTY BANK
2019-04-25 00:00:00+05:30,29561.35,NIFTY BANK
2019-04-26 00:00:00+05:30,30013.5,NIFTY BANK
2019-04-30 00:00:00+05:30,29764.8,NIFTY BANK
2019-05-02 00:00:00+05:30,29708.6,NIFTY BANK
2019-05-03 00:00:00+05:30,29954.15,NIFTY BANK
2019-05-06 00:00:00+05:30,29618.45,NIFTY BANK
2019-05-07 00:00:00+05:30,29288.2,NIFTY BANK
2019-05-08 00:00:00+05:30,28994.4,NIFTY BANK
2019-05-09 00:00:00+05:30,28884.6,NIFTY BANK
2019-05-10 00:00:00+05:30,29040.5,NIFTY BANK
2019-05-13 00:00:00+05:30,28659.95,NIFTY BANK
2019-05-14 00:00:00+05:30,28829.2,NIFTY BANK
2019-05-15 00:00:00+05:30,28616.45,NIFTY BANK
2019-05-16 00:00:00+05:30,28855.3,NIFTY BANK
2019-05-17 00:00:00+05:30,29450.15,NIFTY BANK
2019-05-20 00:00:00+05:30,30759.7,NIFTY BANK
2019-05-21 00:00:00+05:30,30308.4,NIFTY BANK
2019-05-22 00:00:00+05:30,30526.8,NIFTY BANK
2019-05-23 00:00:00+05:30,30409.1,NIFTY BANK
2019-05-24 00:00:00+05:30,31212.55,NIFTY BANK
2019-05-27 00:00:00+05:30,31647.65,NIFTY BANK
2019-05-28 00:00:00+05:30,31597.9,NIFTY BANK
2019-05-29 00:00:00+05:30,31295.55,NIFTY BANK
2019-05-30 00:00:00+05:30,31537.1,NIFTY BANK
2019-05-31 00:00:00+05:30,31375.4,NIFTY BANK
2019-06-03 00:00:00+05:30,31653.65,NIFTY BANK
2019-06-04 00:00:00+05:30,31589.05,NIFTY BANK
2019-06-06 00:00:00+05:30,30857.4,NIFTY BANK
2019-06-07 00:00:00+05:30,31066.55,NIFTY BANK
2019-06-10 00:00:00+05:30,31034,NIFTY BANK
2019-06-11 00:00:00+05:30,31265.45,NIFTY BANK
2019-06-12 00:00:00+05:30,30965.7,NIFTY BANK
2019-06-13 00:00:00+05:30,30976.1,NIFTY BANK
2019-06-14 00:00:00+05:30,30614.35,NIFTY BANK
2019-06-17 00:00:00+05:30,30273.25,NIFTY BANK
2019-06-18 00:00:00+05:30,30351,NIFTY BANK
2019-06-19 00:00:00+05:30,30362.1,NIFTY BANK
2019-06-20 00:00:00+05:30,30781.1,NIFTY BANK
2019-06-21 00:00:00+05:30,30628.35,NIFTY BANK
2019-06-24 00:00:00+05:30,30602.05,NIFTY BANK
2019-06-25 00:00:00+05:30,30847.05,NIFTY BANK
2019-06-26 00:00:00+05:30,31162.35,NIFTY BANK
2019-06-27 00:00:00+05:30,31269.5,NIFTY BANK
2019-06-28 00:00:00+05:30,31105.2,NIFTY BANK
2019-07-01 00:00:00+05:30,31372.2,NIFTY BANK
2019-07-02 00:00:00+05:30,31283.3,NIFTY BANK
2019-07-03 00:00:00+05:30,31382.3,NIFTY BANK
2019-07-04 00:00:00+05:30,31471.85,NIFTY BANK
2019-07-05 00:00:00+05:30,31475.8,NIFTY BANK
2019-07-08 00:00:00+05:30,30603.85,NIFTY BANK
2019-07-09 00:00:00+05:30,30569.15,NIFTY BANK
2019-07-10 00:00:00+05:30,30522.1,NIFTY BANK
2019-07-11 00:00:00+05:30,30716.55,NIFTY BANK
2019-07-12 00:00:00+05:30,30601.45,NIFTY BANK
2019-07-15 00:00:00+05:30,30445.95,NIFTY BANK
2019-07-16 00:00:00+05:30,30570.8,NIFTY BANK
2019-07-17 00:00:00+05:30,30735.5,NIFTY BANK
2019-07-18 00:00:00+05:30,30430.6,NIFTY BANK
2019-07-19 00:00:00+05:30,29770.35,NIFTY BANK
2019-07-22 00:00:00+05:30,29284.95,NIFTY BANK
2019-07-23 00:00:00+05:30,29128.1,NIFTY BANK
2019-07-24 00:00:00+05:30,28952.25,NIFTY BANK
2019-07-25 00:00:00+05:30,29043.05,NIFTY BANK
2019-07-26 00:00:00+05:30,29325.3,NIFTY BANK
2019-07-29 00:00:00+05:30,29295.9,NIFTY BANK
2019-07-30 00:00:00+05:30,28791.6,NIFTY BANK
2019-07-31 00:00:00+05:30,28876,NIFTY BANK
2019-08-01 00:00:00+05:30,28367.25,NIFTY BANK
2019-08-02 00:00:00+05:30,28204.95,NIFTY BANK
2019-08-05 00:00:00+05:30,27648.05,NIFTY BANK
2019-08-06 00:00:00+05:30,28022.1,NIFTY BANK
2019-08-07 00:00:00+05:30,27702.05,NIFTY BANK
2019-08-08 00:00:00+05:30,28110.45,NIFTY BANK
2019-08-09 00:00:00+05:30,28431.9,NIFTY BANK
2019-08-13 00:00:00+05:30,27729.1,NIFTY BANK
2019-08-14 00:00:00+05:30,28019.2,NIFTY BANK
2019-08-16 00:00:00+05:30,28217,NIFTY BANK
2019-08-19 00:00:00+05:30,28186.1,NIFTY BANK
2019-08-20 00:00:00+05:30,27982.45,NIFTY BANK
2019-08-21 00:00:00+05:30,27719.05,NIFTY BANK
2019-08-22 00:00:00+05:30,27034.2,NIFTY BANK
2019-08-23 00:00:00+05:30,26958.65,NIFTY BANK
2019-08-26 00:00:00+05:30,27951.35,NIFTY BANK
2019-08-27 00:00:00+05:30,28126.15,NIFTY BANK
2019-08-28 00:00:00+05:30,27804.3,NIFTY BANK
2019-08-29 00:00:00+05:30,27305.2,NIFTY BANK
2019-08-30 00:00:00+05:30,27427.85,NIFTY BANK
2019-09-03 00:00:00+05:30,26824.15,NIFTY BANK
2019-09-04 00:00:00+05:30,27123.85,NIFTY BANK
2019-09-05 00:00:00+05:30,26919.7,NIFTY BANK
2019-09-06 00:00:00+05:30,27247.9,NIFTY BANK
2019-09-09 00:00:00+05:30,27504.65,NIFTY BANK
2019-09-11 00:00:00+05:30,27776.2,NIFTY BANK
2019-09-12 00:00:00+05:30,27818.5,NIFTY BANK
2019-09-13 00:00:00+05:30,28098.75,NIFTY BANK
2019-09-16 00:00:00+05:30,27855,NIFTY BANK
2019-09-17 00:00:00+05:30,27131.75,NIFTY BANK
2019-09-18 00:00:00+05:30,27172.65,NIFTY BANK
2019-09-19 00:00:00+05:30,26757.65,NIFTY BANK
2019-09-20 00:00:00+05:30,28981.55,NIFTY BANK
2019-09-23 00:00:00+05:30,30566.2,NIFTY BANK
2019-09-24 00:00:00+05:30,30183.1,NIFTY BANK
2019-09-25 00:00:00+05:30,29586.05,NIFTY BANK
2019-09-26 00:00:00+05:30,30002.6,NIFTY BANK
2019-09-27 00:00:00+05:30,29876.65,NIFTY BANK
2019-09-30 00:00:00+05:30,29103.15,NIFTY BANK
2019-10-01 00:00:00+05:30,28725.5,NIFTY BANK
2019-10-03 00:00:00+05:30,28414.1,NIFTY BANK
2019-10-04 00:00:00+05:30,27731.85,NIFTY BANK
2019-10-07 00:00:00+05:30,27767.55,NIFTY BANK
2019-10-09 00:00:00+05:30,28785.85,NIFTY BANK
2019-10-10 00:00:00+05:30,28013.45,NIFTY BANK
2019-10-11 00:00:00+05:30,28042.5,NIFTY BANK
2019-10-14 00:00:00+05:30,28181.95,NIFTY BANK
2019-10-15 00:00:00+05:30,28555.1,NIFTY BANK
2019-10-16 00:00:00+05:30,28538.8,NIFTY BANK
2019-10-17 00:00:00+05:30,28989.45,NIFTY BANK
2019-10-18 00:00:00+05:30,29120.25,NIFTY BANK
2019-10-22 00:00:00+05:30,29411.15,NIFTY BANK
2019-10-23 00:00:00+05:30,29459.6,NIFTY BANK
2019-10-24 00:00:00+05:30,29107.95,NIFTY BANK
2019-10-25 00:00:00+05:30,29395.95,NIFTY BANK
2019-10-27 00:00:00+05:30,29516.3,NIFTY BANK
2019-10-29 00:00:00+05:30,29873.05,NIFTY BANK
2019-10-30 00:00:00+05:30,29987.5,NIFTY BANK
2019-10-31 00:00:00+05:30,30066.25,NIFTY BANK
2019-11-01 00:00:00+05:30,30330.55,NIFTY BANK
2019-11-04 00:00:00+05:30,30333.1,NIFTY BANK
2019-11-05 00:00:00+05:30,30219.85,NIFTY BANK
2019-11-06 00:00:00+05:30,30609.6,NIFTY BANK
2019-11-07 00:00:00+05:30,30633.15,NIFTY BANK
2019-11-08 00:00:00+05:30,30749.4,NIFTY BANK
2019-11-11 00:00:00+05:30,31115.55,NIFTY BANK
2019-11-13 00:00:00+05:30,30541.55,NIFTY BANK
2019-11-14 00:00:00+05:30,30749.95,NIFTY BANK
2019-11-15 00:00:00+05:30,31008.4,NIFTY BANK
2019-11-18 00:00:00+05:30,30992.1,NIFTY BANK
2019-11-19 00:00:00+05:30,31236.25,NIFTY BANK
2019-11-20 00:00:00+05:30,31353.85,NIFTY BANK
2019-11-21 00:00:00+05:30,31349.95,NIFTY BANK
2019-11-22 00:00:00+05:30,31111.6,NIFTY BANK
2019-11-25 00:00:00+05:30,31555.9,NIFTY BANK
2019-11-26 00:00:00+05:30,31718.35,NIFTY BANK
2019-11-27 00:00:00+05:30,31875.95,NIFTY BANK
2019-11-28 00:00:00+05:30,32122.95,NIFTY BANK
2019-11-29 00:00:00+05:30,31946.1,NIFTY BANK
2019-12-02 00:00:00+05:30,31871.45,NIFTY BANK
2019-12-03 00:00:00+05:30,31613.35,NIFTY BANK
2019-12-04 00:00:00+05:30,31979.3,NIFTY BANK
2019-12-05 00:00:00+05:30,31712.95,NIFTY BANK
2019-12-06 00:00:00+05:30,31341.55,NIFTY BANK
2019-12-09 00:00:00+05:30,31316.65,NIFTY BANK
2019-12-10 00:00:00+05:30,31160.35,NIFTY BANK
2019-12-11 00:00:00+05:30,31256.75,NIFTY BANK
2019-12-12 00:00:00+05:30,31665.45,NIFTY BANK
2019-12-13 00:00:00+05:30,32014.25,NIFTY BANK
2019-12-16 00:00:00+05:30,31974.2,NIFTY BANK
2019-12-17 00:00:00+05:30,32140.25,NIFTY BANK
2019-12-18 00:00:00+05:30,32244.25,NIFTY BANK
2019-12-19 00:00:00+05:30,32241.45,NIFTY BANK
2019-12-20 00:00:00+05:30,32384.95,NIFTY BANK
2019-12-23 00:00:00+05:30,32339.45,NIFTY BANK
2019-12-24 00:00:00+05:30,32280.75,NIFTY BANK
2019-12-26 00:00:00+05:30,31997.7,NIFTY BANK
2019-12-27 00:00:00+05:30,32412.35,NIFTY BANK
2019-12-30 00:00:00+05:30,32354.9,NIFTY BANK
2019-12-31 00:00:00+05:30,32161.65,NIFTY BANK
2020-01-01 00:00:00+05:30,32102.9,NIFTY BANK
2020-01-02 00:00:00+05:30,32443.85,NIFTY BANK
2020-01-03 00:00:00+05:30,32069.25,NIFTY BANK
2020-01-06 00:00:00+05:30,31237.15,NIFTY BANK
2020-01-07 00:00:00+05:30,31399.4,NIFTY BANK
2020-01-08 00:00:00+05:30,31373.65,NIFTY BANK
2020-01-09 00:00:00+05:30,32092.4,NIFTY BANK
2020-01-10 00:00:00+05:30,32097.4,NIFTY BANK
2020-01-13 00:00:00+05:30,32177.65,NIFTY BANK
2020-01-14 00:00:00+05:30,32071.65,NIFTY BANK
2020-01-15 00:00:00+05:30,31824.9,NIFTY BANK
2020-01-16 00:00:00+05:30,31853.9,NIFTY BANK
2020-01-17 00:00:00+05:30,31590.65,NIFTY BANK
2020-01-20 00:00:00+05:30,31080.65,NIFTY BANK
2020-01-21 00:00:00+05:30,30947.55,NIFTY BANK
2020-01-22 00:00:00+05:30,30701.45,NIFTY BANK
2020-01-23 00:00:00+05:30,31004.05,NIFTY BANK
2020-01-24 00:00:00+05:30,31241.75,NIFTY BANK
2020-01-27 00:00:00+05:30,30837.4,NIFTY BANK
2020-01-28 00:00:00+05:30,30761.4,NIFTY BANK
2020-01-29 00:00:00+05:30,30877,NIFTY BANK
2020-01-30 00:00:00+05:30,30647.4,NIFTY BANK
2020-01-31 00:00:00+05:30,30833.6,NIFTY BANK
2020-02-01 00:00:00+05:30,29820.9,NIFTY BANK
2020-02-03 00:00:00+05:30,30023.25,NIFTY BANK
2020-02-04 00:00:00+05:30,30686.7,NIFTY BANK
2020-02-05 00:00:00+05:30,31001.95,NIFTY BANK
2020-02-06 00:00:00+05:30,31304.05,NIFTY BANK
2020-02-07 00:00:00+05:30,31201.95,NIFTY BANK
2020-02-10 00:00:00+05:30,31058.15,NIFTY BANK
2020-02-11 00:00:00+05:30,31300.6,NIFTY BANK
2020-02-12 00:00:00+05:30,31492.9,NIFTY BANK
2020-02-13 00:00:00+05:30,31230.25,NIFTY BANK
2020-02-14 00:00:00+05:30,30834.8,NIFTY BANK
2020-02-17 00:00:00+05:30,30680.7,NIFTY BANK
2020-02-18 00:00:00+05:30,30562.5,NIFTY BANK
2020-02-19 00:00:00+05:30,30838.2,NIFTY BANK
2020-02-20 00:00:00+05:30,30942.85,NIFTY BANK
2020-02-24 00:00:00+05:30,30455.1,NIFTY BANK
2020-02-25 00:00:00+05:30,30432.7,NIFTY BANK
2020-02-26 00:00:00+05:30,30306.85,NIFTY BANK
2020-02-27 00:00:00+05:30,30187,NIFTY BANK
2020-02-28 00:00:00+05:30,29147.15,NIFTY BANK
2020-03-02 00:00:00+05:30,28868.4,NIFTY BANK
2020-03-03 00:00:00+05:30,29177.05,NIFTY BANK
2020-03-04 00:00:00+05:30,28653.7,NIFTY BANK
2020-03-05 00:00:00+05:30,28815.35,NIFTY BANK
2020-03-06 00:00:00+05:30,27801.45,NIFTY BANK
2020-03-09 00:00:00+05:30,26462.6,NIFTY BANK
2020-03-11 00:00:00+05:30,26487.8,NIFTY BANK
2020-03-12 00:00:00+05:30,23971.15,NIFTY BANK
2020-03-13 00:00:00+05:30,25166.45,NIFTY BANK
2020-03-16 00:00:00+05:30,23101.15,NIFTY BANK
2020-03-17 00:00:00+05:30,22155.15,NIFTY BANK
2020-03-18 00:00:00+05:30,20580.2,NIFTY BANK
2020-03-19 00:00:00+05:30,20083.5,NIFTY BANK
2020-03-20 00:00:00+05:30,20317.6,NIFTY BANK
2020-03-23 00:00:00+05:30,16917.65,NIFTY BANK
2020-03-24 00:00:00+05:30,17107.3,NIFTY BANK
2020-03-25 00:00:00+05:30,18481.05,NIFTY BANK
2020-03-26 00:00:00+05:30,19613.9,NIFTY BANK
2020-03-27 00:00:00+05:30,19969,NIFTY BANK
2020-03-30 00:00:00+05:30,18782.4,NIFTY BANK
2020-03-31 00:00:00+05:30,19144,NIFTY BANK
2020-04-01 00:00:00+05:30,18208.35,NIFTY BANK
2020-04-03 00:00:00+05:30,17249.3,NIFTY BANK
2020-04-07 00:00:00+05:30,19062.5,NIFTY BANK
2020-04-08 00:00:00+05:30,18946.45,NIFTY BANK
2020-04-09 00:00:00+05:30,19913.6,NIFTY BANK
2020-04-13 00:00:00+05:30,19488,NIFTY BANK
2020-04-15 00:00:00+05:30,19057.05,NIFTY BANK
2020-04-16 00:00:00+05:30,19400,NIFTY BANK
2020-04-17 00:00:00+05:30,20681.45,NIFTY BANK
2020-04-20 00:00:00+05:30,20522.65,NIFTY BANK
2020-04-21 00:00:00+05:30,19409.35,NIFTY BANK
2020-04-22 00:00:00+05:30,19701.85,NIFTY BANK
2020-04-23 00:00:00+05:30,20267.95,NIFTY BANK
2020-04-24 00:00:00+05:30,19586.65,NIFTY BANK
2020-04-27 00:00:00+05:30,20081.15,NIFTY BANK
2020-04-28 00:00:00+05:30,20671.1,NIFTY BANK
2020-04-29 00:00:00+05:30,21090.2,NIFTY BANK
2020-04-30 00:00:00+05:30,21534.5,NIFTY BANK
2020-05-04 00:00:00+05:30,19743.75,NIFTY BANK
2020-05-05 00:00:00+05:30,19271.75,NIFTY BANK
2020-05-06 00:00:00+05:30,19694.55,NIFTY BANK
2020-05-07 00:00:00+05:30,19491.8,NIFTY BANK
2020-05-08 00:00:00+05:30,19352.9,NIFTY BANK
2020-05-11 00:00:00+05:30,18950.5,NIFTY BANK
2020-05-12 00:00:00+05:30,18862.85,NIFTY BANK
2020-05-13 00:00:00+05:30,19634.95,NIFTY BANK
2020-05-14 00:00:00+05:30,19068.5,NIFTY BANK
2020-05-15 00:00:00+05:30,18833.95,NIFTY BANK
2020-05-18 00:00:00+05:30,17573.2,NIFTY BANK
2020-05-19 00:00:00+05:30,17486.25,NIFTY BANK
2020-05-20 00:00:00+05:30,17840.2,NIFTY BANK
2020-05-21 00:00:00+05:30,17735.1,NIFTY BANK
2020-05-22 00:00:00+05:30,17278.9,NIFTY BANK
2020-05-26 00:00:00+05:30,17440.35,NIFTY BANK
2020-05-27 00:00:00+05:30,18710.55,NIFTY BANK
2020-05-28 00:00:00+05:30,19169.8,NIFTY BANK
2020-05-29 00:00:00+05:30,19297.25,NIFTY BANK
2020-06-01 00:00:00+05:30,19959.9,NIFTY BANK
2020-06-02 00:00:00+05:30,20530.2,NIFTY BANK
2020-06-03 00:00:00+05:30,20940.7,NIFTY BANK
2020-06-04 00:00:00+05:30,20390.45,NIFTY BANK
2020-06-05 00:00:00+05:30,21034.5,NIFTY BANK
2020-06-08 00:00:00+05:30,21187.35,NIFTY BANK
2020-06-09 00:00:00+05:30,20724.9,NIFTY BANK
2020-06-10 00:00:00+05:30,21100.1,NIFTY BANK
2020-06-11 00:00:00+05:30,20525.15,NIFTY BANK
2020-06-12 00:00:00+05:30,20654.55,NIFTY BANK
2020-06-15 00:00:00+05:30,19912.9,NIFTY BANK
2020-06-16 00:00:00+05:30,20296.7,NIFTY BANK
2020-06-17 00:00:00+05:30,20201.75,NIFTY BANK
2020-06-18 00:00:00+05:30,20956.3,NIFTY BANK
2020-06-19 00:00:00+05:30,21338.1,NIFTY BANK
2020-06-22 00:00:00+05:30,21708.35,NIFTY BANK
2020-06-23 00:00:00+05:30,22264.9,NIFTY BANK
2020-06-24 00:00:00+05:30,21426.8,NIFTY BANK
2020-06-25 00:00:00+05:30,21506.15,NIFTY BANK
2020-06-26 00:00:00+05:30,21592.05,NIFTY BANK
2020-06-29 00:00:00+05:30,21359,NIFTY BANK
2020-06-30 00:00:00+05:30,21370.15,NIFTY BANK
2020-07-01 00:00:00+05:30,21977.6,NIFTY BANK
2020-07-02 00:00:00+05:30,21953.2,NIFTY BANK
2020-07-03 00:00:00+05:30,21852.4,NIFTY BANK
2020-07-06 00:00:00+05:30,22198.95,NIFTY BANK
2020-07-07 00:00:00+05:30,22628,NIFTY BANK
2020-07-08 00:00:00+05:30,22584.65,NIFTY BANK
2020-07-09 00:00:00+05:30,22907.2,NIFTY BANK
2020-07-10 00:00:00+05:30,22398.45,NIFTY BANK
2020-07-13 00:00:00+05:30,22089.25,NIFTY BANK
2020-07-14 00:00:00+05:30,21392.2,NIFTY BANK
2020-07-15 00:00:00+05:30,21340.75,NIFTY BANK
2020-07-16 00:00:00+05:30,21597.15,NIFTY BANK
2020-07-17 00:00:00+05:30,21966.8,NIFTY BANK
2020-07-20 00:00:00+05:30,22321.85,NIFTY BANK
2020-07-21 00:00:00+05:30,22782,NIFTY BANK
2020-07-22 00:00:00+05:30,22882.6,NIFTY BANK
2020-07-23 00:00:00+05:30,23083.9,NIFTY BANK
2020-07-24 00:00:00+05:30,22662.05,NIFTY BANK
2020-07-27 00:00:00+05:30,21848.75,NIFTY BANK
2020-07-28 00:00:00+05:30,22105.2,NIFTY BANK
2020-07-29 00:00:00+05:30,22076.6,NIFTY BANK
2020-07-30 00:00:00+05:30,21646.85,NIFTY BANK
2020-07-31 00:00:00+05:30,21640.05,NIFTY BANK
2020-08-03 00:00:00+05:30,21072.1,NIFTY BANK
2020-08-04 00:00:00+05:30,21490.5,NIFTY BANK
2020-08-05 00:00:00+05:30,21509.95,NIFTY BANK
2020-08-06 00:00:00+05:30,21642.6,NIFTY BANK
2020-08-07 00:00:00+05:30,21754,NIFTY BANK
2020-08-10 00:00:00+05:30,21900.25,NIFTY BANK
2020-08-11 00:00:00+05:30,22227.2,NIFTY BANK
2020-08-12 00:00:00+05:30,22264,NIFTY BANK
2020-08-13 00:00:00+05:30,22196.35,NIFTY BANK
2020-08-14 00:00:00+05:30,21679.4,NIFTY BANK
2020-08-17 00:00:00+05:30,21700.85,NIFTY BANK
2020-08-18 00:00:00+05:30,22170.6,NIFTY BANK
2020-08-19 00:00:00+05:30,22285.9,NIFTY BANK
2020-08-20 00:00:00+05:30,21999.45,NIFTY BANK
2020-08-21 00:00:00+05:30,22299.6,NIFTY BANK
2020-08-24 00:00:00+05:30,22833,NIFTY BANK
2020-08-25 00:00:00+05:30,23092.15,NIFTY BANK
2020-08-26 00:00:00+05:30,23414.2,NIFTY BANK
2020-08-27 00:00:00+05:30,23600.35,NIFTY BANK
2020-08-28 00:00:00+05:30,24523.8,NIFTY BANK
2020-08-31 00:00:00+05:30,23754.35,NIFTY BANK
2020-09-01 00:00:00+05:30,23812,NIFTY BANK
2020-09-02 00:00:00+05:30,23874.55,NIFTY BANK
2020-09-03 00:00:00+05:30,23530.85,NIFTY BANK
2020-09-04 00:00:00+05:30,23011.5,NIFTY BANK
2020-09-07 00:00:00+05:30,22945.05,NIFTY BANK
2020-09-08 00:00:00+05:30,22744.4,NIFTY BANK
2020-09-09 00:00:00+05:30,22267,NIFTY BANK
2020-09-10 00:00:00+05:30,22466.2,NIFTY BANK
2020-09-11 00:00:00+05:30,22479.95,NIFTY BANK
2020-09-14 00:00:00+05:30,22101.25,NIFTY BANK
2020-09-15 00:00:00+05:30,22465.65,NIFTY BANK
